Host Since;Host Response Rate;Is Superhost;neighbourhood;Neighborhood Group;Latitude;Longitude;Is Exact Location;Accomodates;Bathrooms;Bedrooms;Beds;Guests Included;Min Nights;Reviews;Overall Rating;Accuracy Rating;Cleanliness Rating;Checkin Rating;Communication Rating;Location Rating;Value Rating;Instant Bookable;Price;Host Response Time_a few days or more;Host Response Time_unknown;Host Response Time_within a day;Host Response Time_within a few hours;Host Response Time_within an hour;Property Type_Apartment;Property Type_Bed and breakfast;Property Type_Boat;Property Type_Boutique hotel;Property Type_Bungalow;Property Type_Condominium;Property Type_Guest suite;Property Type_Guesthouse;Property Type_Hostel;Property Type_Hotel;Property Type_House;Property Type_Loft;Property Type_Other;Property Type_Serviced apartment;Property Type_Townhouse;Room Type_Entire home/apt;Room Type_Private room;Room Type_Shared room
2090;100.0;0.0;Prenzlauer Berg;Pankow;52.5526;13.411879999999998;0.0;2.0;1.0;1.0;1.0;2.0;2.0;9;98.0;10.0;10.0;9.0;10.0;10.0;10.0;0.0;69.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2175;;0.0;Moabit;Mitte;52.53356;13.347;0.0;2.0;0.5;1.0;1.0;1.0;1.0;4;100.0;10.0;10.0;10.0;10.0;9.0;9.0;0.0;35.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1391;;0.0;Hansaviertel;Mitte;52.52885;13.34698;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
755;;0.0;Prenzlauer Berg;Pankow;52.54553000000001;13.41532;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;32.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1895;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.49103000000001;13.429570000000002;0.0;4.0;1.0;2.0;2.0;4.0;6.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;110.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
659;40.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47739000000001;13.43179;0.0;4.0;1.0;1.0;3.0;1.0;3.0;20;97.0;10.0;10.0;10.0;9.0;9.0;10.0;0.0;70.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
955;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.48733000000001;13.39355;0.0;2.0;1.0;1.0;1.0;1.0;3.0;1;100.0;10.0;10.0;10.0;8.0;8.0;8.0;0.0;66.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
440;;0.0;Wedding;Mitte;52.55251;13.39396;0.0;3.0;1.0;1.0;2.0;1.0;1.0;0;;;;;;;;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2658;100.0;0.0;WeiÃensee;Pankow;52.54912;13.45185;0.0;5.0;1.0;2.0;5.0;4.0;5.0;183;96.0;10.0;9.0;10.0;10.0;9.0;10.0;0.0;95.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2369;100.0;1.0;Steglitz;Steglitz - Zehlendorf;52.45336999999999;13.32354;1.0;2.0;1.0;1.0;1.0;1.0;2.0;3;100.0;10.0;9.0;10.0;10.0;10.0;10.0;1.0;49.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1231;100.0;1.0;NeukÃ¶lln;NeukÃ¶lln;52.48767;13.42145;1.0;4.0;1.0;2.0;2.0;1.0;3.0;13;92.0;9.0;9.0;9.0;10.0;10.0;9.0;1.0;39.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
1853;75.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.48745;13.38436;0.0;4.0;1.0;1.0;1.0;1.0;1.0;5;85.0;7.0;9.0;8.0;9.0;9.0;7.0;0.0;90.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1473;100.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49161999999999;13.39581;0.0;2.0;1.0;1.0;1.0;1.0;7.0;9;99.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;28.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2700;;0.0;Prenzlauer Berg;Pankow;52.5436;13.41018;0.0;2.0;1.0;0.0;1.0;1.0;62.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
321;100.0;1.0;Kreuzberg;Friedrichshain-Kreuzberg;52.493080000000006;13.434620000000002;1.0;2.0;1.0;1.0;1.0;1.0;1.0;28;97.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;32.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
924;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51416;13.439070000000005;0.0;3.0;1.0;1.0;1.0;1.0;2.0;5;100.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;32.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
913;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49970999999999;13.43415;0.0;2.0;1.0;0.0;1.0;1.0;2.0;3;70.0;9.0;6.0;9.0;8.0;10.0;7.0;0.0;24.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
662;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51161;13.4563;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;65.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1356;;0.0;Prenzlauer Berg;Pankow;52.53417;13.41907;0.0;2.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1988;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47102;13.432379999999998;0.0;6.0;1.0;2.0;3.0;1.0;5.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;49.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
656;;0.0;Prenzlauer Berg;Pankow;52.54541999999999;13.408970000000002;0.0;2.0;0.0;1.0;1.0;1.0;2.0;6;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;58.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2040;100.0;0.0;Mitte;Mitte;52.52658000000001;13.41301;0.0;3.0;1.0;1.0;2.0;2.0;2.0;100;93.0;10.0;8.0;10.0;10.0;10.0;9.0;0.0;45.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2449;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51151;13.45336;0.0;1.0;1.0;1.0;1.0;1.0;2.0;5;100.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;24.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
975;;0.0;Wedding;Mitte;52.53809000000001;13.39301;0.0;2.0;1.0;1.0;2.0;1.0;1.0;0;;;;;;;;0.0;18.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2151;100.0;1.0;Mitte;Mitte;52.53612;13.39497;1.0;5.0;2.0;3.0;4.0;4.0;1.0;16;100.0;10.0;9.0;10.0;10.0;10.0;10.0;1.0;115.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
1569;;0.0;Charlottenburg;Charlottenburg-Wilm.;52.50787;13.3206;0.0;3.0;1.0;1.0;2.0;2.0;2.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;73.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1874;;0.0;Prenzlauer Berg;Pankow;52.53762;13.433170000000002;0.0;2.0;1.0;1.0;1.0;1.0;1.0;5;92.0;10.0;8.0;9.0;10.0;9.0;9.0;0.0;100.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2032;100.0;0.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.46936;13.37545;0.0;1.0;1.0;1.0;1.0;1.0;3.0;0;;;;;;;;0.0;25.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
962;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.49826;13.46894;0.0;2.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2216;100.0;1.0;Wedding;Mitte;52.54523;13.37125;1.0;2.0;1.0;1.0;1.0;1.0;2.0;43;97.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;28.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
786;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47353000000001;13.444620000000002;0.0;3.0;1.0;1.0;2.0;2.0;1.0;5;100.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;33.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2428;100.0;0.0;Friedenau;Tempelhof - SchÃ¶neberg;52.46341;13.3301;0.0;4.0;1.0;1.0;3.0;2.0;2.0;20;93.0;10.0;9.0;10.0;10.0;9.0;10.0;0.0;59.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2264;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49058000000001;13.39204;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1;;;;;;;;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
576;100.0;1.0;KÃ¶penick;Treptow - KÃ¶penick;52.457640000000005;13.58945;1.0;9.0;2.0;2.0;8.0;4.0;1.0;103;96.0;9.0;9.0;10.0;10.0;9.0;9.0;1.0;69.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1346;100.0;0.0;Moabit;Mitte;52.52956999999999;13.33677;0.0;1.0;1.0;1.0;1.0;1.0;2.0;6;100.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;25.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1235;100.0;0.0;Wedding;Mitte;52.55416;13.37754;0.0;8.0;2.0;2.0;4.0;2.0;8.0;16;93.0;10.0;9.0;9.0;10.0;9.0;9.0;0.0;126.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
1061;;0.0;Baumschulenweg;Treptow - KÃ¶penick;52.46329;13.49738;0.0;2.0;1.0;1.0;2.0;2.0;2.0;4;100.0;10.0;9.0;10.0;9.0;10.0;10.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1725;100.0;1.0;NeukÃ¶lln;NeukÃ¶lln;52.47247;13.42601;1.0;10.0;2.5;4.0;8.0;6.0;3.0;3;90.0;10.0;9.0;10.0;10.0;10.0;9.0;1.0;150.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
696;100.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.5081;13.46011;0.0;4.0;1.0;2.0;2.0;1.0;1.0;30;95.0;10.0;10.0;9.0;10.0;10.0;10.0;0.0;75.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
760;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.4858;13.4536;0.0;2.0;1.0;1.0;1.0;1.0;9.0;0;;;;;;;;0.0;19.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1482;80.0;0.0;Lichtenberg;Lichtenberg;52.512980000000006;13.4825;0.0;3.0;1.0;0.0;1.0;1.0;2.0;24;98.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;55.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2208;;0.0;Prenzlauer Berg;Pankow;52.55188000000001;13.4162;0.0;4.0;1.0;2.0;2.0;2.0;2.0;10;99.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;85.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3188;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.48391999999999;13.41627;0.0;2.0;1.0;1.0;1.0;1.0;1.0;2;90.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
634;;0.0;;Pankow;52.63967;13.4944;0.0;2.0;1.0;1.0;2.0;1.0;2.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;20.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
437;;0.0;Moabit;Mitte;52.51863000000001;13.3365;0.0;1.0;1.0;1.0;1.0;1.0;3.0;0;;;;;;;;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1995;100.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51928;13.46583;0.0;4.0;1.5;2.0;2.0;2.0;3.0;128;93.0;9.0;9.0;9.0;9.0;10.0;9.0;0.0;50.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
2663;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.50713000000001;13.45561;0.0;1.0;1.0;1.0;1.0;1.0;6.0;5;96.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;19.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1744;;0.0;Charlottenburg;Charlottenburg-Wilm.;52.50296;13.292179999999998;0.0;3.0;1.0;1.0;2.0;1.0;1.0;1;80.0;8.0;8.0;8.0;6.0;6.0;8.0;0.0;80.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
1205;78.0;0.0;Mitte;Mitte;52.53736;13.41827;0.0;2.0;1.0;1.0;1.0;1.0;2.0;20;95.0;10.0;9.0;10.0;10.0;10.0;9.0;0.0;95.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1120;100.0;1.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49083000000001;13.41037;1.0;2.0;1.5;1.0;1.0;1.0;2.0;27;97.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;56.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2145;;0.0;Wittenau;Reinickendorf;52.61330999999999;13.37705;0.0;2.0;1.0;1.0;1.0;1.0;60.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;52.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1934;100.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51436;13.46311;0.0;6.0;1.0;3.0;4.0;2.0;2.0;10;100.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;160.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2176;80.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49486;13.41618;0.0;4.0;1.0;2.0;1.0;2.0;1.0;10;94.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;80.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1727;;0.0;Prenzlauer Berg;Pankow;52.54968;13.41429;0.0;3.0;1.0;2.0;2.0;1.0;6.0;3;95.0;9.0;8.0;10.0;10.0;10.0;9.0;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
365;100.0;1.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50058000000001;13.37945;1.0;2.0;1.0;1.0;1.0;1.0;2.0;19;98.0;10.0;9.0;10.0;10.0;10.0;10.0;1.0;35.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2644;100.0;0.0;WeiÃensee;Pankow;52.55055;13.43876;0.0;2.0;1.0;1.0;2.0;2.0;14.0;0;;;;;;;;0.0;60.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2904;100.0;1.0;Friedrichshain;Friedrichshain-Kreuzberg;52.52403000000001;13.43757;1.0;4.0;1.0;1.0;2.0;2.0;3.0;102;99.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;95.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
416;;0.0;Mitte;Mitte;52.531180000000006;13.39237;0.0;3.0;1.5;1.0;1.0;1.0;4.0;14;96.0;9.0;9.0;10.0;10.0;10.0;9.0;0.0;103.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1389;;0.0;Wilmersdorf;Charlottenburg-Wilm.;52.48891999999999;13.33068;0.0;3.0;1.0;1.0;2.0;2.0;1.0;0;;;;;;;;0.0;50.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1268;;0.0;Prenzlauer Berg;Pankow;52.53573000000001;13.40046;0.0;4.0;1.0;1.0;1.0;1.0;15.0;0;;;;;;;;0.0;180.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
3219;;0.0;Mitte;Mitte;52.51546999999999;13.41525;0.0;2.0;1.0;1.0;2.0;1.0;30.0;3;83.0;9.0;9.0;7.0;6.0;10.0;8.0;0.0;34.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1721;100.0;0.0;Mitte;Mitte;52.52826999999999;13.385370000000002;0.0;4.0;1.0;1.0;2.0;3.0;3.0;97;95.0;9.0;9.0;10.0;10.0;10.0;9.0;0.0;100.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1303;100.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49498000000001;13.42442;0.0;2.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;0.0;50.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2488;80.0;0.0;Prenzlauer Berg;Pankow;52.53771;13.401129999999998;0.0;2.0;1.0;1.0;2.0;2.0;2.0;0;;;;;;;;0.0;59.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2431;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.50396;13.45905;0.0;2.0;1.0;0.0;1.0;1.0;7.0;0;;;;;;;;0.0;45.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
1175;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.50861999999999;13.465;0.0;3.0;1.0;1.0;3.0;1.0;2.0;1;80.0;8.0;10.0;8.0;10.0;8.0;10.0;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
705;50.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.52015;13.45232;0.0;2.0;1.0;1.0;1.0;1.0;3.0;12;99.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;35.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1292;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.500690000000006;13.44325;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1191;100.0;0.0;Wedding;Mitte;52.55202;13.38626;0.0;2.0;1.0;1.0;1.0;1.0;3.0;96;98.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;22.0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
1656;95.0;1.0;Prenzlauer Berg;Pankow;52.55424000000001;13.42326;1.0;6.0;1.0;2.0;3.0;1.0;3.0;106;96.0;10.0;10.0;10.0;10.0;10.0;9.0;1.0;96.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
1797;;0.0;Halensee;Charlottenburg-Wilm.;52.49831;13.29341;0.0;2.0;1.0;0.0;1.0;1.0;6.0;0;;;;;;;;0.0;150.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2565;70.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47653000000001;13.430379999999998;0.0;2.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;0.0;25.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1972;100.0;1.0;;Pankow;52.602030000000006;13.44284;1.0;2.0;1.0;0.0;1.0;2.0;3.0;4;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;35.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
1577;;0.0;Prenzlauer Berg;Pankow;52.54541999999999;13.40189;0.0;2.0;1.5;1.0;2.0;1.0;1.0;0;;;;;;;;0.0;17.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2080;100.0;1.0;;Reinickendorf;52.63792;13.3299;1.0;2.0;1.0;1.0;1.0;2.0;60.0;9;94.0;9.0;10.0;10.0;10.0;9.0;9.0;1.0;45.0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
1501;100.0;0.0;Prenzlauer Berg;Pankow;52.55330999999999;13.40955;0.0;1.0;1.0;1.0;1.0;1.0;1.0;21;96.0;10.0;10.0;10.0;10.0;9.0;9.0;0.0;35.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
958;90.0;0.0;Wedding;Mitte;52.55205;13.34856;0.0;1.0;1.5;1.0;1.0;1.0;5.0;4;93.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;15.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2885;100.0;1.0;Friedrichshain;Friedrichshain-Kreuzberg;52.52376999999999;13.45053;1.0;2.0;1.0;1.0;1.0;1.0;60.0;33;98.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;75.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2882;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51795;13.4481;0.0;1.0;1.0;1.0;1.0;1.0;4.0;0;;;;;;;;0.0;18.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1121;100.0;0.0;Mitte;Mitte;52.50923000000001;13.41645;0.0;8.0;1.0;3.0;4.0;4.0;2.0;16;97.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;125.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
224;100.0;0.0;Wedding;Mitte;52.55693000000001;13.376820000000002;0.0;2.0;1.0;0.0;1.0;1.0;2.0;19;96.0;10.0;9.0;10.0;10.0;9.0;9.0;0.0;105.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1586;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49435;13.41815;0.0;1.0;1.0;1.0;1.0;1.0;1.0;18;97.0;10.0;10.0;9.0;10.0;10.0;10.0;0.0;55.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1107;;0.0;Rummelsburg;Lichtenberg;52.50337;13.508770000000002;0.0;4.0;1.0;1.0;3.0;1.0;3.0;8;100.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;96.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
2684;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47791;13.42401;0.0;4.0;1.0;2.0;3.0;2.0;14.0;0;;;;;;;;0.0;35.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1585;0.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.5023;13.43695;0.0;2.0;1.0;1.0;1.0;1.0;1.0;12;92.0;10.0;10.0;10.0;9.0;10.0;9.0;0.0;30.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
3332;100.0;1.0;;Spandau;52.54173000000001;13.16606;1.0;4.0;1.0;2.0;2.0;2.0;3.0;312;95.0;10.0;9.0;10.0;10.0;9.0;10.0;1.0;85.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1425;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.48885;13.44042;0.0;1.0;1.0;0.0;1.0;1.0;5.0;2;100.0;10.0;9.0;10.0;10.0;9.0;10.0;0.0;20.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2788;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.4676;13.43598;0.0;3.0;1.0;1.0;2.0;2.0;2.0;10;93.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1538;100.0;0.0;Tiergarten;Mitte;52.50306;13.34622;0.0;1.0;1.0;1.0;1.0;1.0;2.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;30.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1590;100.0;1.0;Friedenau;Tempelhof - SchÃ¶neberg;52.47111999999999;13.33837;1.0;1.0;1.0;1.0;1.0;1.0;2.0;27;96.0;10.0;10.0;10.0;10.0;10.0;9.0;1.0;50.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1180;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.5121;13.454670000000002;0.0;2.0;1.0;1.0;1.0;1.0;5.0;4;96.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;80.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
876;100.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50003000000001;13.4359;0.0;6.0;1.0;2.0;2.0;2.0;2.0;86;93.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;100.0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
